q_id,q_text,q_type,Response Answer,q_text_cln
4.0b-2-1,please explain why not.-explanation-please explain,Question-Column-Row,25,pleas explain whi notexplanationpleas explain
5.0-0,does addressing climate change provide any opportunities for your city?-none,Question-Column,440,doe address climat chang provid ani opportun for your citynon
5.0a-1,please indicate the opportunities and describe how the city is positioning itself to take advantage of them.-opportunity,Question-Column,1335,pleas indic the opportun and describ how the citi is posit itself to take advantag of themopportun
5.0a-2,please indicate the opportunities and describe how the city is positioning itself to take advantage of them.-describe how the city is maximizing this opportunity,Question-Column,1231,pleas indic the opportun and describ how the citi is posit itself to take advantag of themdescrib how the citi is maxim this opportun
5.0b-1-1,why do you not foresee any opportunities for your city?-reason-please explain,Question-Column-Row,16,whi do you not forese ani opportun for your cityreasonpleas explain
5.0b-2-1,why do you not foresee any opportunities for your city?-comment-please explain,Question-Column-Row,15,whi do you not forese ani opportun for your citycommentpleas explain
5.1-0,does your city collaborate in voluntary partnership with businesses in your city on sustainability projects?-none,Question-Column,401,doe your citi collabor in voluntari partnership with busi in your citi on sustain projectsnon
5.10-0,how many people within your city are employed in green jobs/ industries?-none,Question-Column,32,how mani peopl within your citi are employ in green job industriesnon
5.1a-1,please provide some key examples of how your city collaborates with business in the table below.-collaboration area,Question-Column,480,pleas provid some key exampl of how your citi collabor with busi in the tabl belowcollabor area
5.1a-2,please provide some key examples of how your city collaborates with business in the table below.-description of collaboration,Question-Column,465,pleas provid some key exampl of how your citi collabor with busi in the tabl belowdescript of collabor
5.2-1,"list any emission reduction, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing, and provide details on the estimated costs and status of the project in the currency reported in question 0.4. if your city does not have any relevant projects, please select no relevant projects under project area.-project area",Question-Column,952,list ani emiss reduct adapt water relat or resili project you have plan within your citi for which you hope to attract financ and provid detail on the estim cost and status of the project in the currenc report in question 04 if your citi doe not have ani relev project pleas select relev project under project areaproject area
5.2-2,"list any emission reduction, adaptation, water related or resilience projects you have planned within your city for which you hope to attract financing, and provide details on the estimated costs and status of the project in the currency reported in question 0.4. if your city does not have any relevant projects, please select no relevant projects under project area.-status of project",Question-Column,797,list ani emiss reduct adapt water relat or resili project you have plan within your citi for which you hope to attract financ and provid detail on the estim cost and status of the project in the currenc report in question 04 if your citi doe not have ani relev project pleas select relev project under project areastatus of project
